Title,Rating,Price,Price_Anterior,Votante,Demanda
HP Smart Buy PROBOOK 440 G9 I5-1235U 14 8GB 256GB W11P64 DGW10,No hay opiniones,US$817.94,"US$1,039.00US$1,039.00",,
HP Estación de trabajo ZCentral 4R - Intel Xeon Hexa-core (6 núcleos) W-2235 3.80 GHz - 32 GB DDR4 SDRAM RAM - 512 GB SSD - Montaje en rack,No hay opiniones,"US$4,019.00",,,
HP EliteBook 630 G9 - Cuaderno de 13.3 pulgadas - Full HD - 1920 x 1080 - Intel Core i5 12ª generación i5-1245U Deca-core (10 núcleos) - 16 GB de RAM total - SSD de 512 GB - Windows 10 Pro - Gráficos Intel Iris Xe - en plan,No hay opiniones,"US$1,639.00",,,
Lenovo ThinkPad E15 Gen 4 21ED003YUS - Cuaderno de 15.6 pulgadas - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 núcleos) 2.30 GHz - 16 GB de RAM total - Memoria integrada de 8 GB - SSD de 512 GB - Mineral metálico,No hay opiniones,US$915.70,US$959.00US$959.00,,
Lenovo TS M75q G2 R5 16G 256G W10P,No hay opiniones,US$829.00,,,
Smart Buy PROBOOK 445 G9 R7-5825U 14IN 32GB 1TB W11P64 DGW10,No hay opiniones,"US$1,212.49","US$1,299.00US$1,299.00",,
HP EliteBook 640 G9 - Cuaderno de 14 pulgadas - Full HD - 1920 x 1080 - Intel Core i5 12ª generación i5-1245U Deca-core (10 núcleos) - 16 GB de RAM total - SSD de 256 GB - Windows 10 Pro - Gráficos Intel Iris Xe - en avión,No hay opiniones,"US$1,559.00",,,
"Lenovo 13w Yoga 82S1000NUS - Cuaderno de pantalla táctil de 13,3 pulgadas, WUXGA, 1920 x 1200, AMD Ryzen 5 5625U, 2,30 GHz, 8 GB de RAM total, 256 GB SSD - AMD Chip - Windows 11 Pro - AMD Radeon Graphics - IEEE 802",No hay opiniones,US$876.95,,,
"HP EliteBook 645 G9 - Cuaderno con pantalla táctil de 14 pulgadas, Full HD, 1920 x 1080, AMD Ryzen 5 PRO 5675U Hexa-core (6 núcleos) 2.30 GHz, 16 GB de RAM total, SSD de 512 GB",No hay opiniones,"US$1,299.00",,,
HP Smart Buy ELITEBOOK 645 G9 14 pulgadas R7 PRO 5875U 32GB 1TB W11P64 DGW10,No hay opiniones,"US$1,649.00",,,
"HP EliteBook 655 G9 - Cuaderno con pantalla táctil de 15.6 pulgadas, Full HD, 1920 x 1080, AMD Ryzen 5 PRO 5675U Hexa-core (6 núcleos) 2.30 GHz, 16 GB de RAM total, SSD de 512 GB",No hay opiniones,"US$1,212.49","US$1,299.00US$1,299.00",,
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",4.6,US$209.99,US$269.99US$269.99,(6),
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",4.3,US$539.00,US$609.00US$609.00,(50),Solo queda(n) 1 en stock (hay más unidades en camino).
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",4.0,US$219.00,,(29),
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S/accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",4.5,US$299.99,,"(2,587)",
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",3.9,US$209.99,US$269.99US$269.99,(6),
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",4.8,US$209.99,US$269.99US$269.99,(13),
El Más Nuevo 2020 HP Pavilion 15.6 Intel Pentium Silver N5000 4GB 128GB SSD Windows 10 Portátil Rojo (Renovado),4.5,US$229.99,,(190),
"ASUS Chromebook CX1, pantalla Full HD NanoEdge de 15.6 pulgadas, procesador Intel Celeron N4500, almacenamiento eMMC de 64 GB, 4 GB de RAM, Chrome OS, plateado transparente, CX1500CKA-DH44F",3.2,US$295.99,US$329.99US$329.99,(3),
"Lenovo ThinkBook 21DJ0061US - Cuaderno con pantalla táctil de 15.6 pulgadas, Full HD, 1920 x 1080, Intel Core i5 de 12ª generación i5-1240P - 16 GB de RAM total, SSD de 512 GB, chip Intel - Windows 11 Pro, gráfico Intel Iris Xe",Solo queda(n) 2 en stock (hay más unidades en camino).,US$889.00,,,Solo queda(n) 2 en stock (hay más unidades en camino).
"Laptop ASUS Chromebook Light 2022, pantalla panorámica FHD 1080p, Intel Celeron N4500 (hasta 2.8 GHz), 4 GB de RAM, 32 GB eMMC, cámara web, gráfico UHD, WiFi 6, batería de más de 17 horas, Chrome OS + HubxcelAccessory",4.2,US$284.00,,(33),
Dell Latitude 5000 5430 - Cuaderno de 14 pulgadas - Full HD - 1920 x 1080 - Intel Core i7 de 12ª generación i7-1255U Deca-core (10 núcleos) 1.70 GHz - 16 GB RAM total - SSD de 256 GB - Gris,3.9,"US$1,359.00",,(9),Solo queda(n) 1 en stock (hay más unidades en camino).
"Lenovo IdeaPad Duet 10.1 pulgadas FHD (1920 x 1200) pantalla táctil 2 en 1, Chromebook MediaTek Helio P60T, 4GB RAM, 64GB eMMC, Chrome OS, azul hielo + gris hierro (renovado)",4.5,US$219.99,US$309.99US$309.99,(580),
Lenovo Yoga 7i - Laptop 2 en 1 con pantalla táctil de 16 pulgadas (2560 x 1600) - Intel Evo Core i7-1260P - Memoria LPDDR5 de 16 GB - SSD PCie Gen4 de 512 GB - Gris ártico,5.0,,,(1),
"Dell Latitude 5000 5520 - Cuaderno con pantalla táctil de 15.6 pulgadas, Full HD, 1920 x 1080, Intel Core i7 de 11ª generación i7-1185G7 Quad-core (4 núcleos) 3 GHz - 16 GB RAM total, 512 GB SSD - Gris Titán",1.0,"US$2,746.75",,(1),
"Lenovo ThinkPad P1 Negro Portátil (Procesador Intel Core i7-8850H de 8ª generación, 16GB DDR4 RAM, 512GB PCIe SSD, 15.6"" Touch 4K UHD (3840 x 2160), Quadro P1000 Graphics, Windows 10 Pro (renovado)",3.0,US$799.00,,(2),
"Acer Chromebook R 13 convertible CB5-312T-K40U, 13.3 pulgadas Full HD IPS Touch, MediaTek MT8173C, 4GB LPDDR3, 64GB eMMC",4.4,US$345.10,,(984),
"Microsoft Laptop con superficie multitáctil 12.4, Intel Core i5-1035G1, 8 GB de RAM, SSD de 128 GB, gráficos Intel UHD integrados, Windows 10 Home en modo S, 1ZZ-0002, azul hielo (renovado)",4.5,US$368.00,,(139),
MSI Katana GF66 15.6 pulgadas 144Hz FHD Gaming Laptop: Intel Core i5-12500H RTX3050 8GB 512GBNVMe SSD Win11 - Negro (12UC-056),5.0,"US$1,099.00",,(2),
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",4.3,US$379.90,,(132),Solo queda(n) 13 en stock (hay más unidades en camino).
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",4.6,US$209.99,US$269.99US$269.99,(6),
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",4.3,US$539.00,US$609.00US$609.00,(50),Solo queda(n) 1 en stock (hay más unidades en camino).
HP Pro Chromebook Enterprise Laptop c640 de 14 pulgadas - Intel Core i7 1185G7 - 16 GB de RAM - 256 GB SSD NVMe - Chrome OS,Más opciones de compra,"US$1,514.18",,,
"HP Pavilion - Laptop IPS FHD de 17.3 pulgadas más reciente 2022, Intel Core i5-1135G7 (hasta 4.2 GHz), 16 GB DDR4 RAM, 1 TB PCIe SSD, Wi-Fi 5, Bluetooth, teclado retroiluminado, Windows 11, plateado, con accesorios 3 en 1 (renovado)",3.0,US$548.89,US$678.00US$678.00,(11),
"Lenovo Legion 5 Pro 16"" 165Hz QHD IPS NVIDIA G-Sync 500 nits Gaming Laptop Intel Core i7-12700H 16GB DDR5 RAM 1TB SSD RTX 3060 6GB GDDR6 TGP 140W",5.0,,,(7),
"Lenovo ThinkPad L14 Gen 3 21C1004BUS - Cuaderno con pantalla táctil de 14 pulgadas, Full HD, 1920 x 1080, Intel Core i7 12ª generación i7-1255U Deca-core (10 núcleos) - 16 GB de RAM total - 256 GB SSD - Negro trueno",Solo queda(n) 5 en stock (hay más unidades en camino).,"US$1,231.48","US$1,369.00US$1,369.00",,Solo queda(n) 5 en stock (hay más unidades en camino).
Lenovo Yoga 9i 14 2 en 1 FHD pantalla táctil de 14 pulgadas -11ª generación Intel Evo Platform i7-1185G7-16GB DDR4 - SSD de 512 GB - Bolígrafo activo - Alexa incorporado - Lector de huellas dactilares - USB-C 4.0/Thunderbolt 4 - Win 10 - Mica,3.8,"US$1,399.00","US$1,699.00US$1,699.00",(21),Solo queda(n) 1 en stock (hay más unidades en camino).
"Lenovo 300e Chromebook 2nd Gen 82CE000US 11.6"" Pantalla táctil 2 en 1 Chromebook - HD - 1366 x 768 - AMD Serie A A4-9120C Dual-core (2 núcleos) 1.60 GHz - 4 GB RAM - 32 GB de memoria flash - Negro",3.9,US$299.00,US$319.00US$319.00,(34),Solo queda(n) 3 en stock (hay más unidades en camino).
HP EliteBook 650 G9 - Cuaderno de 15.6 pulgadas - Full HD - 1920 x 1080 - Intel Core i7 12ª generación i7-1265U Deca-core (10 núcleos) - 16 GB de RAM total - SSD de 512 GB - Windows 10 Pro - Gráficos Intel Iris Xe - en plan,Más opciones de compra,"US$1,610.95","US$1,829.00US$1,829.00",,
"GIGABYTE G5 MF: 15.6"" FHD 1920x1080 144Hz, NVIDIA GeForce RTX 4050 GPU, Intel Core i5-12450H, 8GB DDR4 RAM, 512G SSD, Win11 Home (G5 MF-F2US33SH)",,,,,
"ASUS VivoBook Flip Laptop, 14"" Pantalla Táctil, Intel Core i3, 4GB Memory, 128GB Solid State Drive, Windows 10 Home in S Mode,TP412FA-OS31T (Renovado)",4.1,US$299.99,US$444.00US$444.00,(60),
"Portátil Dell Latitude D630 de 14,1"" (Intel Core 2 Duo de 2,0 GHz, 160 GB de disco duro, 2048 MB de RAM, unidad DVD/CDRW, XP Profesional)",3.5,,,(77),
"Laptop HP insignia de 14 pulgadas, sistema operativo Windows 11, procesador AMD de doble núcleo de hasta 2.60 GHz, 4 GB de RAM, 128 GB de SSD, cámara web, negro mate (renovado (negro mate)",4.3,US$199.99,,(25),
"HP Portátil 17, Intel Core i3-1115G4 de 11ª generación, 8 GB de RAM, SSD de 256 GB, pantalla IPS Full HD de 17.3 pulgadas, pantalla IPS Full HD (1920 x 1080), Windows 11 Home, 802.11ac, Bluetooth, HDMI, larga duración de la batería, W/accesorios Silmarils",4.8,US$469.00,,(8),
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G/5G WiFi",3.8,US$419.99,US$499.99US$499.99,(37),
"DELL Latitude, 7185, portátil de 14"", visualización Full-HD, Intel Core i5 – 7300u 2,6 gHz Dual-Core, 8 GB DDR4, 256 GB unidad de estado sólido, 802.11 ac, Bluetooth teclado retroiluminado, Win10Pro (reacondicionado certificado)",4.0,US$208.99,,(57),Solo queda(n) 3 en stock (hay más unidades en camino).
"HP Chromebook 14a-na0122od 14"" Intel Pentium Silver N5030 4 GB de memoria; 64 GB eMMC Storage Chrome OS Ceramic White (renovado)",3.9,US$129.95,,(3),
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S/accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",4.5,US$299.99,,"(2,587)",
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",3.9,US$209.99,US$269.99US$269.99,(6),
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",4.8,US$209.99,US$269.99US$269.99,(13),
"Apple Laptop MacBook Pro de 15.4 pulgadas (Retina, Touch Bar, Intel Core i7 de 6 núcleos de 2.2 GHz, 16 GB de RAM, 256 GB de almacenamiento SSD) gris espacial (MR932LL/A) (modelo 2018) (renovado)",4.2,US$579.40,US$699.00US$699.00,(806),Solo queda(n) 1 en stock (hay más unidades en camino).
"HP Chromebook x360 14c-cc0013dx 14"" Full HD (1920 x 1080) IPS pantalla táctil, Intel Core i3-1115G4, gráficos Intel UHD, 8 GB DDR4 RAM, almacenamiento SSD de 128 GB, WiFi y BT, Chrome OS, plata mineral (renovado)",4.5,US$254.95,,(48),
"DELL Latitude 3189 Intel Pentium N4200 (1.1 GHz) 4 GB de memoria 128 GB SSD Intel HD Graphics 505 11.6"" pantalla táctil 1366 x 768 convertible portátil 2 en 1 Windows 10 Pro 64 bits (renovado)",4.2,US$149.00,,(239),
"Dell Latitude 7490 - Laptop con pantalla táctil FHD de 14 pulgadas, Intel Core i7-8650U 16 GB DDR4 RAM, SSD de 512 GB Windows 10 Pro (renovado)",4.3,US$415.00,,(94),
"Lenovo X1 Carbon 6th Generation Ultrabook: Core i7-8550U, 16GB RAM, 512GB SSD, 14inch Full HD Display, Backlit Keyboard (Renewed)",4.1,US$335.00,"US$1,149.00US$1,149.00",(119),
"Dell XPS 17 9710, portátil FHD+ de 17 pulgadas - Intel Core i7-11800H, 16 GB DDR4 RAM, 1 TB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6, Windows 11 Home + 1 año de soporte prémium - Platino plateado",3.9,"US$1,825.00",,(55),
"GIGABYTE AORUS 15: 15.6"" 16:9 Bisel delgado QHD 2560x1440 165Hz, NVIDIA GeForce RTX 4070 Laptop GPU 8GB GDDR6, Intel Core i7-13700H, 16GB DDR5 RAM, 1TB SSD, Win11 Home (AORUS 15 BSF-73US75 4SH)",Nuevo en Amazon,"US$2,499.00",,,
HP Laptop empresarial de alto rendimiento 2022 - Pantalla táctil HD+ de 17.3 pulgadas - 12ª Intel i7-1255U Iris Xe Graphics - 32 GB DDR4 - 1 TB SSD - WiFi 6 Bluetooth - Teclado retroiluminado - Win 11 Pro con USB de 32 GB,4.2,"US$1,159.00","US$1,267.01US$1,267.01",(32),
Dell Chromebook 11 3100 11.6 pulgadas pantalla táctil 2 en 1 Chromebook - HD - 1366 x 768 - Intel Celeron N4020 de doble núcleo (2 núcleos) - 4 GB de RAM - 32 GB de memoria flash (renovado),4.5,US$99.00,US$298.89US$298.89,(2),
"HP Victus 15 FHD IPS Premium Gaming Laptop, NVIDIA GeForce RTX 3050, 12ª generación Intel 12-Core i5-12500H (Beat i7-11370H), KB retroiluminado, térmicas mejoradas, Windows 11 Home (20GB | 1024GB SSD)",4.7,US$884.99,,(5),
"Dell Latitude 5490 Intel i7-8650U, 16GB RAM, 512GB SSD, 14.0 pulgadas Windows 10 Pro - (renovado)",4.3,US$400.00,"US$1,274.77US$1,274.77",(56),
"Lenovo ThinkPad E15 Gen 2 - Laptop para el hogar y la empresa (AMD Ryzen 5 4500U de 6 núcleos, 16 GB de RAM, 512 GB PCIe SSD, AMD Radeon, 15.6"" Full HD (1920x1080), WiFi, Bluetooth, cámara web, Win 10 Pro) con Hub",4.5,US$999.00,,(56),
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",3.5,US$349.00,,(89),
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",4.3,US$379.90,,(132),Solo queda(n) 13 en stock (hay más unidades en camino).
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G/5G WiFi",3.8,US$419.99,US$499.99US$499.99,(37),
"Acer Nitro 5 AN515-45-R21A - Laptop para juegos, procesador AMD Ryzen 5 5600H Hexa-Core | NVIDIA GeForce RTX 3060 GPU | Pantalla IPS FHD de 15.6 pulgadas | DDR4 de 16 GB | SSD NVMe de 512 GB | WiFi 6 | Teclado RGB",4.0,US$942.00,"US$1,149.99US$1,149.99",(49),
"ASUS VivoBook - Laptop 17X, pantalla FHD de 17.3 pulgadas, CPU Intel Core i7-12700H, gráficos Intel Iris Xe, 16 GB de RAM, SSD de 1 TB, sensor de huellas dactilares, Windows 11 Home, azul silencioso, K1703ZA-DS76",4.5,US$999.99,,(107),
"HP EliteBook 1040 x360 G6 2-en-1 portátil, 14"" Diagonal FHD (1920 x 1080) Pantalla táctil, 8th Gen Intel Core i7-8665U, 16 GB RAM, 512 GB SSD, Windows 10 Pro (renovado)",4.0,US$499.00,,(18),
"Lenovo ThinkPad T460 14 pulgadas HD, Core i5-6300U 2.4GHz, 16 GB de RAM, unidad de estado sólido de 512 GB, Windows 10 Pro de 64 bits, (renovado)",4.2,US$240.00,,(40),
"Dell Latitude 7420 FHD - Cuaderno portátil con procesador Intel Core i7 de 11ª generación (16 GB de RAM, SSD de 512 GB, WiFi, Bluetooth) Windows 11 Pro - Fibra de carbono (renovada)",4.3,US$819.99,,(19),
"ASUS TUF Gaming A17 (2022), pantalla tipo IPS FHD de 17.3 pulgadas, 144 Hz, AMD Ryzen 7 6800H, GeForce RTX 3050 Ti, 16 GB DDR5, 512 GB PCIe SSD, Wi-Fi 6, Windows 11 Home, gris Mecha, FA707RE-MS73",5.0,US$999.99,,(2),
"GIGABYTE AORUS 15 XE4 15.6"" QHD 165Hz Gaming Notebook, Intel Core i7-12700H 2.3GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070 Ti 8GB, Windows 11 Home, negro",4.0,"US$1,609.94","US$2,349.00US$2,349.00",(40),Solo queda(n) 2 en stock (hay más unidades en camino).
"HP Pavilion Laptop con pantalla táctil IPS Full HD de 15.6 pulgadas, procesador Intel Core i5-1035G1 de 10ª generación, hasta 3.60 GHz, 12 GB de RAM, SSD PCIe NVMe de 512 GB, teclado retroiluminado, HDMI, AC inalámbrica, Bluetooth, Windows 10 Home",4.5,US$745.99,,(670),Solo queda(n) 1 en stock (hay más unidades en camino).
"Acer 2022 Nitro 5 17.3"" FHD IPS 144Hz Gaming Laptop, 12º Intel i5-12500H (12 núcleos, hasta 4.5GHz), GeForce RTX 3050, 32GB RAM 1TB PCIe SSD, KB retroiluminado, Thunderbolt 4, Windows 11, con accesorios GM",4.4,"US$1,049.00",,(11),
"Lenovo Ideapad - Laptop para juegos L340, pantalla IPS FHD de 15.6 pulgadas (1920 x 1080), procesador Intel Core i5-9300H, 8GB DDR4 RAM, 512GB Nvme, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, negro",4.4,US$779.99,US$969.99US$969.99,"(1,644)",Solo queda(n) 1 en stock (hay más unidades en camino).
"Lenovo ThinkPad T480s 14 FHD Laptop - Intel Core i5-8350U, 8 GB de RAM, SSD de 256 GB, cámara web, Bluetooth, Windows 10 Pro (renovado)",4.4,US$290.00,US$320.00US$320.00,(13),
"HP Laptop Stream 14-cb119ds Intel Celeron N4020 de 14 pulgadas, gráficos Intel UHD, 4 GB DDR4 RAM, 64 GB de almacenamiento eMMC, Windows Home 11 en modo S, negro brillante (renovado)",2.7,US$184.99,,(27),Solo queda(n) 15 en stock (hay más unidades en camino).
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",4.6,US$209.99,US$269.99US$269.99,(6),
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",4.3,US$539.00,US$609.00US$609.00,(50),Solo queda(n) 1 en stock (hay más unidades en camino).
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",4.0,US$219.00,,(29),
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S/accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",4.5,US$299.99,,"(2,587)",
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",3.9,US$209.99,US$269.99US$269.99,(6),
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",4.8,US$209.99,US$269.99US$269.99,(13),
Acer Swift 3 Ultra Light Laptop Intel Core i5- 1135G7 hasta 4.2Ghz Procesador 8GB DDR4 512GB NVMe SSD WiFi 6 Teclado retroiluminado lector de huellas dactilares HDMI Windows 11 (SF314-renovado),1.0,US$399.99,,(1),
"HP Computadora portátil más nueva 2022, pantalla HD de 15.6 pulgadas, Intel i3-1115G4 de doble núcleo (hasta 4.1 GHz, Beats i5-1030G7), 16 GB de RAM, SSD de 256 GB, cámara web HD, Bluetooth, WiFi 6, batería de 11 horas, Win 11 S+MarxsolCables",5.0,US$419.00,,(3),
"HP EliteBook x360 1020 G2 12.5 IPS pantalla táctil, Full HD (1920 x 1080) portátil de negocios 2 en 1 - Intel Core i5-7300U, SSD de 256 GB, 8 GB RAM, WiFi AC Bluetooth, tipo C, HDMI Windows 10 Pro (renovado)",4.5,US$429.00,,(86),
"MSI GS76 Stealth 17.3"" FHD 360Hz 3ms Ultra delgado y ligero portátil para juegos Intel Core i9-11900H RTX3070 32GB 1TB NVMe SSD Win11 VR Ready - Negro (11UG-653)",4.0,"US$1,899.97","US$2,199.00US$2,199.00",(10),
"MSI Pulse GL66 15.6"" QHD 165Hz Gaming Laptop Intel Core i9-12900H RTX3070 16GB DDR5 1TB NVMe SSD Win11 - Negro (12UGOK-825)",4.0,"US$1,699.00","US$1,899.00US$1,899.00",(1),
THINKPAD X1 Extreme G5 Intel CORE I7-12700H W10P,Solo queda(n) 12 en stock (hay más unidades en camino).,"US$2,031.93",,,Solo queda(n) 12 en stock (hay más unidades en camino).
"Laptop convertible 2 en 1 Lenovo X360 Chromebook Spin 2 en 1 para estudiantes, procesador MediaTek MT8183 de 8 núcleos, IPS táctil HD de 11.6 pulgadas, 4 GB de RAM, 64 GB eMMC, Wi-Fi 5, Bluetooth, Chrome OS + MarxsolCables",4.3,US$199.00,,(75),
"GIGABYTE AORUS 17 YE5: pantalla de nivel IPS FHD 1920 x 1080, Intel Core i7-12700H, NVIDIA GeForce RTX 3080 Ti Laptop GPU 16GB GDDR6, 32GB DDR5 RAM, 1TB SSD, Win11 Home (AORUS 17 YE5-74US54SH)",3.5,"US$2,029.00","US$2,499.00US$2,499.00",(2),
"Lenovo IdeaPad Gaming 3i Laptop, pantalla Full HD de 15.6 pulgadas, procesador Intel Core i5-11300H, NVIDIA GeForce GTX 1650, 32 GB de RAM, SSD de 1 TB, teclado retroiluminado, cámara web, WiFi 6, Windows 11 Home, negro",4.6,US$854.85,,(78),
"Acer 2022 Convertible 2 en 1 Chromebook 2 en 1 pantalla táctil IPS de 11.6 pulgadas, procesador ARM Cortex 6 Cores, memoria DDR4 de 4 GB, SSD eMMC de 32 GB, cámara web, Chrome OS (renovado)",4.5,US$173.99,,(406),
"HP Chromebook 14a-na0122od 14"" Intel Pentium Silver N5030 4 GB de memoria; 64 GB eMMC Storage Chrome OS Ceramic White (renovado)",3.9,US$129.95,,(3),
Dell Latitude 5410 (último modelo) Core i5-10210U 8GB RAM 512GB PCIe SSD FHD (1920X1080) WiFi no táctil 6 AX + teclado retroiluminado BT Win 10 Pro (renovado),3.9,US$499.00,,(10),
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",3.5,US$349.00,,(89),
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",4.3,US$379.90,,(132),Solo queda(n) 13 en stock (hay más unidades en camino).
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G/5G WiFi",3.8,US$419.99,US$499.99US$499.99,(37),
"HP Chromebook 11a-ne0013dx 11.6"" MediaTek MT8183 4 GB 64 GB eMMC Chrome OS Gris ceniza (renovado)",4.1,US$124.99,,(15),
"Dell Latitude 7390 - Pantalla táctil para portátil 2 en 1 (1920 x 1080), Intel Core 8th Gen i7-8650U, 16GB LPDDR3, 256 GB de unidad de estado sólido, Windows 10 Pro (reacondicionado certificado)",3.8,US$329.99,,(18),
"Lenovo IdeaPad 3 15ITL6 82H800KAUS - Cuaderno con pantalla táctil de 15.6 pulgadas, Full HD, 1920 x 1080, Intel Core i5 de 11ª generación i5-1135G7 de cuatro núcleos (4 núcleos) 2.40 GHz - 12 GB de RAM - SSD de 512 GB, color gris ártico",4.2,US$629.00,,(37),
"Dell Chromebook 11 5190 Intel Celeron N3350 X2 1.1 GHz 4 GB 16 GB de 11.6 in de grosor, negro (reacondicionado certificado)",3.4,US$59.99,,(5),
